date,value,value_10yravg,sd_10yravg,value_1yravg,sd_1yravg,zscore_10yravg,zscore_1yravg
2024-06-01,-0.8388249999999999,-0.2275862916666667,0.5839376999388481,-0.6992033333333333,0.14007719826667875,1.0467532896015177,0.9967479960646781
2024-07-01,-0.731825,-0.22760670833333335,0.5839554343601022,-0.6988616666666667,0.13998445618797262,0.8634533767447314,0.2354785254804985
2024-08-01,-0.50164,-0.22660270833333335,0.5833747265280156,-0.6843754166666667,0.15117219563762882,0.4714590453781998,-1.2087898564673711
2024-09-01,-0.35002500000000003,-0.22516375000000002,0.5828509582070516,-0.6576308333333334,0.17949685105915233,0.21422500596738211,-1.71371158612673
2024-10-01,-0.5332,-0.2271469166666667,0.5834958396920171,-0.6672745833333334,0.16817266559130034,0.5245163075967694,-0.7972436118671428
2024-11-01,-0.57616,-0.2284974166666667,0.5841193890033585,-0.6594629166666667,0.17020447831489913,0.5951909658854594,-0.4894284656397
2024-12-01,-0.5615,-0.2315411666666667,0.5849010467734647,-0.66524625,0.16510333751823156,0.564127616378037,-0.6283716099230511
2025-01-01,-0.80166,-0.238345,0.586757185427533,-0.6715450000000001,0.16903004466662133,0.9600478937288989,0.7697743928106174
2025-02-01,-0.708375,-0.24218395833333334,0.5883238370820512,-0.6748762500000001,0.16935602819779347,0.792405495549637,0.1978007535750438
2025-03-01,-0.46525,-0.24439979166666667,0.5886617928504712,-0.6408620833333334,0.16682491877657427,0.37517333554792565,-1.05267297368523
2025-04-01,0.04140000000000002,-0.24120583333333334,0.5891680361049698,-0.576685,0.25485706701814437,-0.4796693235458933,-2.4252221342404283
2025-05-01,-0.5549,-0.24320316666666666,0.5898269594546792,-0.5484966666666667,0.23457050610282046,0.5284547074984681,0.0272981179079965
2025-06-01,-0.7982,-0.24784650000000003,0.591998712350831,-0.54511125,0.2302528702133315,0.9296532045053651,1.0991773946857246
